pango_lineage	B.1.119	#93BC63
pango_lineage	B.1.120	#93BC62
pango_lineage	B.1.124	#93BD62
pango_lineage	B.1.126	#94BD62
pango_lineage	B.1.127	#94BD61
pango_lineage	B.1.128	#95BD61
pango_lineage	B.1.131	#95BD61
pango_lineage	B.1.134	#95BD60
pango_lineage	B.1.137	#96BD60
pango_lineage	B.1.139	#96BD60
pango_lineage	B.1.140	#96BD5F
pango_lineage	B.1.142	#97BD5F
pango_lineage	B.1.143	#97BD5F
pango_lineage	B.1.145	#97BD5E
pango_lineage	B.1.146	#98BD5E
pango_lineage	B.1.147	#98BD5E
pango_lineage	B.1.149	#99BD5D
pango_lineage	B.1.151	#99BD5D
pango_lineage	B.1.153	#99BD5D
pango_lineage	B.1.157	#9ABD5D
pango_lineage	B.1.158	#9ABE5C
pango_lineage	B.1.159	#9ABE5C
pango_lineage	B.1.160	#9BBE5C
pango_lineage	B.1.160.7	#9BBE5B
pango_lineage	B.1.160.8	#9CBE5B
pango_lineage	B.1.160.9	#9CBE5B
pango_lineage	B.1.160.10	#9CBE5B
pango_lineage	B.1.160.11	#9DBE5A
pango_lineage	B.1.160.12	#9DBE5A
pango_lineage	B.1.160.13	#9DBE5A
pango_lineage	B.1.160.14	#9EBE5A
pango_lineage	B.1.160.15	#9EBE59
pango_lineage	B.1.160.16	#9FBE59
pango_lineage	B.1.160.17	#9FBE59
pango_lineage	B.1.160.18	#9FBE59
pango_lineage	B.1.160.19	#A0BE59
pango_lineage	B.1.160.20	#A0BE58
pango_lineage	B.1.160.21	#A0BE58
pango_lineage	B.1.160.22	#A1BE58
pango_lineage	B.1.160.23	#A1BE58
pango_lineage	B.1.160.24	#A2BE57
pango_lineage	B.1.160.25	#A2BE57
pango_lineage	B.1.160.26	#A2BE57
pango_lineage	B.1.160.27	#A3BE57
pango_lineage	B.1.160.28	#A3BE56
pango_lineage	B.1.160.29	#A3BE56
pango_lineage	B.1.160.30	#A4BE56
pango_lineage	B.1.160.31	#A4BE56
pango_lineage	B.1.160.32	#A5BE56
